pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link,oa_status_unpaywall,issn,journal,publisher,publication_date_unpaywall,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,downloaded,oa_status
8,fathimah s sigit,frits r rosendaal,the netherlands,leiden umc,obesity,10.1038/s41366-021-01014-x,candidate,na,no,2022,obesity and metabolic syndrome: from clinical to public health perspectives: results from population-based studies of the dutch and indonesian populations,https://hdl.handle.net/1887/3281240,closed,"0307-0565,1476-5497",International Journal of Obesity,Springer Science and Business Media LLC,06/11/2021,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
8,fathimah s sigit,frits r rosendaal,the netherlands,leiden umc,obesity,10.1016/j.thromres.2020.01.021,supervisor,last,no,2022,obesity and metabolic syndrome: from clinical to public health perspectives: results from population-based studies of the dutch and indonesian populations,https://hdl.handle.net/1887/3281241,hybrid,0049-3848,Thrombosis Research,Elsevier BV,01/04/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
8,fathimah s sigit,frits r rosendaal,the netherlands,leiden umc,obesity,10.1182/bloodadvances.2017007955,supervisor,last,no,2022,obesity and metabolic syndrome: from clinical to public health perspectives: results from population-based studies of the dutch and indonesian populations,https://hdl.handle.net/1887/3281242,green,"2473-9529,2473-9537",Blood Advances,American Society of Hematology,20/06/2017,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
8,fathimah s sigit,frits r rosendaal,the netherlands,leiden umc,obesity,10.1182/blood-2017-06-791756,supervisor,first,no,2022,obesity and metabolic syndrome: from clinical to public health perspectives: results from population-based studies of the dutch and indonesian populations,https://hdl.handle.net/1887/3281243,bronze,"0006-4971,1528-0020",Blood,American Society of Hematology,12/10/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
8,fathimah s sigit,frits r rosendaal,the netherlands,leiden umc,obesity,10.1111/jth.13883,supervisor,last,no,2022,obesity and metabolic syndrome: from clinical to public health perspectives: results from population-based studies of the dutch and indonesian populations,https://hdl.handle.net/1887/3281244,bronze,1538-7933,Journal of Thrombosis and Haemostasis,Wiley,23/11/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
8,fathimah s sigit,frits r rosendaal,the netherlands,leiden umc,obesity,10.1016/j.joca.2019.10.002,supervisor,last,no,2022,obesity and metabolic syndrome: from clinical to public health perspectives: results from population-based studies of the dutch and indonesian populations,https://hdl.handle.net/1887/3281245,bronze,1063-4584,Osteoarthritis and Cartilage,Elsevier BV,01/02/2020,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.1016/j.msec.2020.111678,candidate,na,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280009,hybrid,0928-4931,Materials Science and Engineering: C,Elsevier BV,01/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.3390/pharmaceutics12020193,candidate,na,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280010,green,1999-4923,Pharmaceutics,MDPI AG,23/02/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.1007/s00330-019-06334-1,supervisor,last,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280011,hybrid,"0938-7994,1432-1084",European Radiology,Springer Science and Business Media LLC,23/07/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.3390/diagnostics11122271,supervisor,last,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280012,gold,2075-4418,Diagnostics,MDPI AG,04/12/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.1055/a-1542-6211,supervisor,last,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280013,green,"0029-5566,2567-6407",Nuklearmedizin - NuclearMedicine,Georg Thieme Verlag KG,03/09/2021,NA,NA,NA,NA,NA,FALSE,TRUE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.2967/jnumed.117.191171,supervisor,last,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280014,bronze,"0161-5505,2159-662X",Journal of Nuclear Medicine,Society of Nuclear Medicine,10/05/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.1007/s00261-019-02268-w,supervisor,last,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280015,hybrid,"2366-004X,2366-0058",Abdominal Radiology,Springer Science and Business Media LLC,23/10/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.1007/s00259-017-3912-0,supervisor,last,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280016,hybrid,"1619-7070,1619-7089",European Journal of Nuclear Medicine and Molecular Imaging,Springer Science and Business Media LLC,19/12/2017,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
9,ana luiza cabral de sa Leitao oliveira,lioe-fee de geus-oei,the netherlands,leiden umc,cancer,10.1016/j.phro.2018.08.003,supervisor,last,no,2022,biological evaluations of nanocarriers to improve the effectiveness of colorectal cancer treatment,https://hdl.handle.net/1887/3280017,gold,2405-6316,Physics and Imaging in Radiation Oncology,Elsevier BV,01/07/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
10,danielle e j starreveld,eveline m a bleiker,the netherlands,leiden umc,cancer,10.3390/cancers13194948,candidate,na,no,2022,light therapy for cancer-related fatigue in (non-)hodgkin lymphoma survivors,https://hdl.handle.net/1887/3280245,gold,2072-6694,Cancers,MDPI AG,30/09/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
10,danielle e j starreveld,eveline m a bleiker,the netherlands,leiden umc,cancer,10.1177/0748730420987327,candidate,na,no,2022,light therapy for cancer-related fatigue in (non-)hodgkin lymphoma survivors,https://hdl.handle.net/1887/3280246,hybrid,"0748-7304,1552-4531",Journal of Biological Rhythms,SAGE Publications,22/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
10,danielle e j starreveld,eveline m a bleiker,the netherlands,leiden umc,cancer,10.1002/pon.4505,candidate,na,no,2022,light therapy for cancer-related fatigue in (non-)hodgkin lymphoma survivors,https://hdl.handle.net/1887/3280247,closed,1057-9249,Psycho-Oncology,Wiley,22/08/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
10,danielle e j starreveld,eveline m a bleiker,the netherlands,leiden umc,cancer,10.1016/j.breast.2020.12.001,supervisor,last,no,2022,light therapy for cancer-related fatigue in (non-)hodgkin lymphoma survivors,https://hdl.handle.net/1887/3280248,gold,0960-9776,The Breast,Elsevier BV,01/02/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
10,danielle e j starreveld,eveline m a bleiker,the netherlands,leiden umc,cancer,10.1002/pon.5356,supervisor,last,no,2022,light therapy for cancer-related fatigue in (non-)hodgkin lymphoma survivors,https://hdl.handle.net/1887/3280249,green,"1057-9249,1099-1611",Psycho-Oncology,Wiley,24/02/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
10,danielle e j starreveld,eveline m a bleiker,the netherlands,leiden umc,cancer,10.1111/hex.13368,supervisor,last,no,2022,light therapy for cancer-related fatigue in (non-)hodgkin lymphoma survivors,https://hdl.handle.net/1887/3280250,gold,"1369-6513,1369-7625",Health Expectations,Wiley,28/10/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.1177/1538574420939733,candidate,na,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280049,green,"1538-5744,1938-9116",Vascular and Endovascular Surgery,SAGE Publications,09/07/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.1177/15385744211017117,candidate,na,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280050,closed,"1538-5744,1938-9116",Vascular and Endovascular Surgery,SAGE Publications,03/06/2021,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.1016/j.avsg.2019.02.032,supervisor,last,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280051,green,0890-5096,Annals of Vascular Surgery,Elsevier BV,01/10/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.2147/PPA.S309366,supervisor,last,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280052,gold,1177-889X,Patient Preference and Adherence,Informa UK Limited,01/05/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.1016/j.avsg.2020.04.034,supervisor,last,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280053,hybrid,0890-5096,Annals of Vascular Surgery,Elsevier BV,01/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.1016/j.avsg.2020.06.015,supervisor,last,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280054,hybrid,0890-5096,Annals of Vascular Surgery,Elsevier BV,01/11/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.1097/SLA.0000000000003050,supervisor,last,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280055,green,"0003-4932,1528-1140",Annals of Surgery,Ovid Technologies (Wolters Kluwer Health),01/04/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.1016/j.jvs.2019.01.088,supervisor,last,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280056,bronze,0741-5214,Journal of Vascular Surgery,Elsevier BV,01/01/2020,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
11,hugo thomas christian veger,jaap f hamming,the netherlands,leiden umc,vascular,10.1111/iwj.13388,supervisor,last,no,2022,biomechanical studies on type b aortic dissection,https://hdl.handle.net/1887/3280057,hybrid,"1742-4801,1742-481X",International Wound Journal,Wiley,30/04/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
12,quinten r ducarmon,ed j kuijper,the netherlands,leiden umc,microbiology,10.1128/mSystems.00547-19,candidate,na,no,2022,microbiome-mediated colonization resistance: defense against enteropathogens and multi-drug resistant organisms,https://hdl.handle.net/1887/3280022,gold,2379-5077,mSystems,American Society for Microbiology,11/02/2020,TRUE,"field-specific repository, supplement, data availability statement",FALSE,all raw sequencing data used in the current study are deposited in the european nucleotide archive under accession number prjeb34118.     table s1 xlsx data availability. all raw sequencing data used in the current study are deposited in the european nucleotide archive under accession number prjeb34118,NA,TRUE,TRUE
12,quinten r ducarmon,ed j kuijper,the netherlands,leiden umc,microbiology,10.1080/19490976.2020.1840764,candidate,na,no,2022,microbiome-mediated colonization resistance: defense against enteropathogens and multi-drug resistant organisms,https://hdl.handle.net/1887/3280023,gold,"1949-0976,1949-0984",Gut Microbes,Informa UK Limited,09/11/2020,TRUE,field-specific repository,FALSE,raw sequencing data are available at ena (https://www.ebi.ac.uk/ena) under accession number prjeb36316.,NA,TRUE,TRUE
12,quinten r ducarmon,ed j kuijper,the netherlands,leiden umc,microbiology,10.1007/s10096-020-04049-6,supervisor,last,no,2022,microbiome-mediated colonization resistance: defense against enteropathogens and multi-drug resistant organisms,https://hdl.handle.net/1887/3280024,hybrid,"0934-9723,1435-4373",European Journal of Clinical Microbiology & Infectious Diseases,Springer Science and Business Media LLC,07/10/2020,TRUE,"field-specific repository, data availability statement",FALSE,raw sequencing data are available in the ncbi sequence read archive (https://www.ncbi.nlm.nih.gov/sra) under study accession prjna524112.;     data availability raw sequencing data are available in the ncbi sequence read archive (https://www.ncbi.nlm.nih.gov/sra) under study accession prjna524112.      data availability raw sequencing data are available in the ncbi sequence read archive (https://www.ncbi.nlm.nih.gov/sra) under study accession prjna524112,NA,TRUE,TRUE
12,quinten r ducarmon,ed j kuijper,the netherlands,leiden umc,microbiology,10.1093/cid/ciz1122,supervisor,last,no,2022,microbiome-mediated colonization resistance: defense against enteropathogens and multi-drug resistant organisms,https://hdl.handle.net/1887/3280025,hybrid,"1058-4838,1537-6591",Clinical Infectious Diseases,Oxford University Press (OUP),15/11/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
12,quinten r ducarmon,ed j kuijper,the netherlands,leiden umc,microbiology,10.1556/030.66.2019.023,supervisor,last,no,2022,microbiome-mediated colonization resistance: defense against enteropathogens and multi-drug resistant organisms,https://hdl.handle.net/1887/3280026,green,"1217-8950,1588-2640",Acta Microbiologica et Immunologica Hungarica,Akademiai Kiado Zrt.,09/12/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
12,quinten r ducarmon,ed j kuijper,the netherlands,leiden umc,microbiology,10.1016/j.bbmt.2019.01.037,supervisor,last,no,2022,microbiome-mediated colonization resistance: defense against enteropathogens and multi-drug resistant organisms,https://hdl.handle.net/1887/3280028,hybrid,1083-8791,Biology of Blood and Marrow Transplantation,Elsevier BV,01/06/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
12,quinten r ducarmon,ed j kuijper,the netherlands,leiden umc,microbiology,10.1371/journal.pone.0189183,supervisor,last,no,2022,microbiome-mediated colonization resistance: defense against enteropathogens and multi-drug resistant organisms,https://hdl.handle.net/1887/3280030,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),29/12/2017,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1016/j.nicl.2021.102889,candidate,na,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294052,gold,2213-1582,NeuroImage: Clinical,Elsevier BV,01/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1097/j.pain.0000000000001894,candidate,na,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294053,green,"0304-3959,1872-6623",Pain,Ovid Technologies (Wolters Kluwer Health),22/04/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1212/WNL.0000000000007313,candidate,na,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294054,hybrid,"0028-3878,1526-632X",Neurology,Ovid Technologies (Wolters Kluwer Health),03/04/2019,TRUE,data availability statement,FALSE,data availability the data that support the ﬁndings of this study will be available in the bbmri-omics atlas (bbmri.researchlumc.nl/ atlas) and in the depository (datadryad.org/review? doi,NA,TRUE,TRUE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1111/ene.13861,candidate,na,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294055,closed,"1351-5101,1468-1331",European Journal of Neurology,Wiley,18/12/2018,TRUE,supplement,FALSE,an elaborate description of lumina participants and procedures is given in data s1.;     supporting information additional supporting information may be found in the online version of this article: data s1.,NA,TRUE,FALSE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1212/WNL.0000000000012723,supervisor,last,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294057,hybrid,"0028-3878,1526-632X",Neurology,Ovid Technologies (Wolters Kluwer Health),07/09/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1177/03331024211010306,supervisor,last,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294058,hybrid,"0333-1024,1468-2982",Cephalalgia,SAGE Publications,02/05/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1097/j.pain.0000000000000891,supervisor,last,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294059,closed,"0304-3959,1872-6623",Pain,Ovid Technologies (Wolters Kluwer Health),04/03/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1177/0333102420981739,supervisor,last,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294060,hybrid,"0333-1024,1468-2982",Cephalalgia,SAGE Publications,11/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
13,gerrit lourentius johannes onderwater,gisela m terwindt,the netherlands,leiden umc,migraine,10.1186/s10194-020-01114-5,supervisor,last,no,2022,biochemistry in different phases of the migraine attack,https://hdl.handle.net/1887/3294061,gold,"1129-2369,1129-2377",The Journal of Headache and Pain,Springer Science and Business Media LLC,11/05/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
