"","pair","country","institute","subfield","doi","owner","position_author_supervisor","concern_methods_tools_devlpmnt_or_review","thesis_year","thesis_title","thesis_link","oa_status_unpaywall","issn","journal","publisher","publication_date_unpaywall","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","downloaded","oa_status","numbat","referenceid","dup","category_numbat_true_false","is_open_data_manually_verified","category","open_data_ever","open_data_numbat_ever"
"68",20,"the netherlands","leiden umc","pathology","10.1001/jamaoncol.2020.5865","candidate","na","no",2022,"less is more: towards a tailored approach in myxoid liposarcoma","https://hdl.handle.net/1887/3264365","green","2374-2437","JAMA Oncology","American Medical Association (AMA)","21/01/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"69",20,"the netherlands","leiden umc","pathology","10.1016/j.ejso.2018.09.001","candidate","na","no",2022,"less is more: towards a tailored approach in myxoid liposarcoma","https://hdl.handle.net/1887/3264367","green","0748-7983","European Journal of Surgical Oncology","Elsevier BV","1/4/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"70",20,"the netherlands","leiden umc","pathology","10.1155/2020/2437850","candidate","na","no",2022,"less is more: towards a tailored approach in myxoid liposarcoma","https://hdl.handle.net/1887/3264366","gold","1357-714X,1369-1643","Sarcoma","Hindawi Limited","22/09/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"71",20,"the netherlands","leiden umc","pathology","10.1016/j.ejso.2021.06.020","candidate","na","no",2022,"less is more: towards a tailored approach in myxoid liposarcoma","https://hdl.handle.net/1887/3264364","closed","0748-7983","European Journal of Surgical Oncology","Elsevier BV","1/6/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"72",21,"the netherlands","leiden umc","radiology","10.1016/j.jdiacomp.2021.107973","candidate","na","no",2022,"imaging of the cardiorenal syndrome and visceral fat","https://hdl.handle.net/1887/3264333","hybrid","1056-8727","Journal of Diabetes and its Complications","Elsevier BV","1/9/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"73",21,"the netherlands","leiden umc","radiology","10.1016/j.clnu.2020.02.013","candidate","na","no",2022,"imaging of the cardiorenal syndrome and visceral fat","https://hdl.handle.net/1887/3264331","closed","0261-5614","Clinical Nutrition","Elsevier BV","1/10/20",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"74",21,"the netherlands","leiden umc","radiology","10.1007/s00330-021-07752-w","candidate","na","no",2022,"imaging of the cardiorenal syndrome and visceral fat","https://hdl.handle.net/1887/3264332","closed","0938-7994,1432-1084","European Radiology","Springer Science and Business Media LLC","24/02/2021",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"75",21,"the netherlands","leiden umc","radiology","10.1177/02841851211067149","candidate","na","no",2022,"imaging of the cardiorenal syndrome and visceral fat","https://hdl.handle.net/1887/3264334","closed","0284-1851,1600-0455","Acta Radiologica","SAGE Publications","20/12/2021",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"76",22,"the netherlands","leiden umc","vascular surgery","10.3390/nu13114024","candidate","na","no",2022,"short-term pre-operative dietary restriction in vascular surgery","https://hdl.handle.net/1887/3257108","gold","2072-6643","Nutrients","MDPI AG","11/11/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"77",22,"the netherlands","leiden umc","vascular surgery","10.1177/1538574419856453","candidate","na","no",2022,"short-term pre-operative dietary restriction in vascular surgery","https://hdl.handle.net/1887/3257109","closed","1538-5744,1938-9116","Vascular and Endovascular Surgery","SAGE Publications","19/06/2019",FALSE,NA,TRUE,NA,"initial screening and consent total screened patients total consented no available research unit malnutrition (low albumin) total randomized total nonconsent burden of 3-day hospital stay lack of interest in research total rejected after initial screening active cancer deemed medically unfit  51 17.6% 5.9% 2% 9.8% 47% 33.3% 13.7% 35.2% 5.9% 29.4%  (n ¼ (n ¼ (n ¼ (n ¼ (n ¼ (n ¼ (n ¼ (n ¼ (n ¼ (n ¼  9) 3) 1) 5) 24) 17) 7) 18) 3) 15)  custom python scripts were used to measure and analyze a and b diversity27 to ensure that all samples contributed equally and sequences were subsampled to a common depth of 100 000 reads prior to b-diversity analyses.",TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"78",23,"the netherlands","leiden umc","geriatric rehabilitation","10.1007/s41999-018-0043-5","candidate","na","no",2022,"comorbidity and outcomes in geriatric rehabilitation","https://hdl.handle.net/1887/3256950","hybrid","1878-7657","European Geriatric Medicine","Springer Science and Business Media LLC","13/03/2018",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"79",23,"the netherlands","leiden umc","geriatric rehabilitation","10.2147/CIA.S185112","candidate","na","no",2022,"comorbidity and outcomes in geriatric rehabilitation","https://hdl.handle.net/1887/3256948","gold","1178-1998","Clinical Interventions in Aging","Informa UK Limited","1/2/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"80",23,"the netherlands","leiden umc","geriatric rehabilitation","10.1186/s12877-020-1498-z","candidate","na","no",2022,"comorbidity and outcomes in geriatric rehabilitation","https://hdl.handle.net/1887/3256949","gold","1471-2318","BMC Geriatrics","Springer Science and Business Media LLC","29/03/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"81",24,"the netherlands","leiden umc","endoscopy","10.1007/s12020-019-01847-7","candidate","na","no",2022,"value based pituitary care: implementing value based health care in a rare disease","https://hdl.handle.net/1887/3256918","hybrid","1355-008X,1559-0100","Endocrine","Springer Science and Business Media LLC","22/03/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"82",24,"the netherlands","leiden umc","endoscopy","10.1007/s11102-018-0913-3","candidate","na","no",2022,"value based pituitary care: implementing value based health care in a rare disease","https://hdl.handle.net/1887/3256919","hybrid","1386-341X,1573-7403","Pituitary","Springer Science and Business Media LLC","4/10/18",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"83",24,"the netherlands","leiden umc","endoscopy","10.1530/EJE-19-0344","candidate","na","no",2022,"value based pituitary care: implementing value based health care in a rare disease","https://hdl.handle.net/1887/3256917","bronze","0804-4643,1479-683X","European Journal of Endocrinology","Bioscientifica","1/10/19",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,1,0
"84",25,"the netherlands","leiden umc","transplantation","10.1111/ajt.16533","candidate","na","no",2022,"functional islets and where to find them","https://hdl.handle.net/1887/3254448","hybrid","1600-6135,1600-6143","American Journal of Transplantation","Wiley","4/3/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"85",25,"the netherlands","leiden umc","transplantation","10.1111/tri.13927","candidate","na","no",2022,"functional islets and where to find them","https://hdl.handle.net/1887/3254449","hybrid","0934-0874,1432-2277","Transplant International","Wiley","4/7/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"86",25,"the netherlands","leiden umc","transplantation","10.1097/TP.0000000000003897","candidate","na","no",2022,"functional islets and where to find them","https://hdl.handle.net/1887/3254450","closed","0041-1337","Transplantation","Ovid Technologies (Wolters Kluwer Health)","22/07/2021",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,1
"87",26,"the netherlands","leiden umc","ophtalmology","10.1111/aos.14597","candidate","na","no",2022,"inherited retinal degenerations: clinical characterization on the road to therapy","https://hdl.handle.net/1887/3250804","hybrid","1755-375X,1755-3768","Acta Ophthalmologica","Wiley","2/2/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"88",26,"the netherlands","leiden umc","ophtalmology","10.1167/iovs.17-23453","candidate","na","no",2022,"inherited retinal degenerations: clinical characterization on the road to therapy","https://hdl.handle.net/1887/3250802","gold","1552-5783","Investigative Opthalmology & Visual Science","Association for Research in Vision and Ophthalmology (ARVO)","13/08/2018",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"89",26,"the netherlands","leiden umc","ophtalmology","10.1167/tvst.8.4.24","candidate","na","no",2022,"inherited retinal degenerations: clinical characterization on the road to therapy","https://hdl.handle.net/1887/3250803","gold","2164-2591","Translational Vision Science & Technology","Association for Research in Vision and Ophthalmology (ARVO)","19/08/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"90",26,"the netherlands","leiden umc","ophtalmology","10.1136/bjophthalmol-2020-316781","candidate","na","no",2022,"inherited retinal degenerations: clinical characterization on the road to therapy","https://hdl.handle.net/1887/3250805","closed","0007-1161,1468-2079","British Journal of Ophthalmology","BMJ","12/2/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,0
"91",27,"the netherlands","leiden umc","epidemiology","10.1111/jth.15563","candidate","na","no",2022,"finding a new balance: from vitamin k antagonists to direct oral anticoagulants","https://hdl.handle.net/1887/3250781",NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,1,0,0
"92",27,"the netherlands","leiden umc","epidemiology","10.1111/jth.14793","candidate","na","no",2022,"finding a new balance: from vitamin k antagonists to direct oral anticoagulants","https://hdl.handle.net/1887/3250778","hybrid","1538-7933,1538-7836","Journal of Thrombosis and Haemostasis","Wiley","6/5/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"93",27,"the netherlands","leiden umc","epidemiology","10.1093/eurheartj/ehab421","candidate","na","no",2022,"finding a new balance: from vitamin k antagonists to direct oral anticoagulants","https://hdl.handle.net/1887/3250780","hybrid","0195-668X,1522-9645","European Heart Journal","Oxford University Press (OUP)","16/07/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"94",27,"the netherlands","leiden umc","epidemiology","10.1111/jth.15592","candidate","na","no",2022,"finding a new balance: from vitamin k antagonists to direct oral anticoagulants","https://hdl.handle.net/1887/3250782","hybrid","1538-7933,1538-7836","Journal of Thrombosis and Haemostasis","Wiley","14/11/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"95",27,"the netherlands","leiden umc","epidemiology","10.1002/rth2.12316","candidate","na","no",2022,"finding a new balance: from vitamin k antagonists to direct oral anticoagulants","https://hdl.handle.net/1887/3250777","gold","2475-0379,2475-0379","Research and Practice in Thrombosis and Haemostasis","Wiley","14/03/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"96",27,"the netherlands","leiden umc","epidemiology","10.1055/s-0040-1715459","candidate","na","no",2022,"finding a new balance: from vitamin k antagonists to direct oral anticoagulants","https://hdl.handle.net/1887/3250779","closed","0340-6245,2567-689X","Thrombosis and Haemostasis","Georg Thieme Verlag KG","27/08/2020",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"97",28,"the netherlands","leiden umc","epidemiology","10.1016/j.jclinepi.2020.01.009","candidate","na","no",2022,"methodological obstacles in causal inference: confounding, missing data, and measurement error","https://hdl.handle.net/1887/3250835","hybrid","0895-4356","Journal of Clinical Epidemiology","Elsevier BV","1/5/20",FALSE,NA,TRUE,NA,"in this article we investigate whether the traditional approach to systematic literature searching is appropriate for reviews of epidemiological practice.  [12] or supplementary r code).",TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"98",28,"the netherlands","leiden umc","epidemiology","10.1002/pds.5328","candidate","na","no",2022,"methodological obstacles in causal inference: confounding, missing data, and measurement error","https://hdl.handle.net/1887/3250836","hybrid","1053-8569,1099-1557","Pharmacoepidemiology and Drug Safety","Wiley","1/8/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"99",28,"the netherlands","leiden umc","epidemiology","10.1177/0962280220960172","candidate","na","no",2022,"methodological obstacles in causal inference: confounding, missing data, and measurement error","https://hdl.handle.net/1887/3250837","hybrid","0962-2802,1477-0334","Statistical Methods in Medical Research","SAGE Publications","30/09/2020",FALSE,NA,TRUE,NA,"r code for the methods gp and ipwm is given in online supplementary appendix iii.",TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"100",29,"the netherlands","leiden umc","public health monitoring","10.1186/s12939-021-01471-w","candidate","na","no",2022,"measuring social exclusion in routine public health surveys","https://hdl.handle.net/1887/3250529","gold","1475-9276","International Journal for Equity in Health","Springer Science and Business Media LLC","19/07/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"101",29,"the netherlands","leiden umc","public health monitoring","10.1371/journal.pone.0224687","candidate","na","no",2022,"measuring social exclusion in routine public health surveys","https://hdl.handle.net/1887/3250530","gold","1932-6203","PLOS ONE","Public Library of Science (PLoS)","5/11/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"102",30,"the netherlands","leiden umc","pharmacology","10.1126/scitranslmed.abf3637","candidate","na","no",2022,"towards solving the missing heritability in pharmacogenomics","https://hdl.handle.net/1887/3250514","closed","1946-6234,1946-6242","Science Translational Medicine","American Association for the Advancement of Science (AAAS)","21/07/2021",TRUE,"field-specific repository, general-purpose repository, supplement",FALSE,"data and materials availability: sequence data (cyptam cohort) that support the findings of this study are deposited in the european genome and phenotype archive with data accession number egad00001005972. data preprocessing the full pipeline for downstream processing is available at https:// doi.org/10.5281/zenodo.4787186.;     the code generated and used within this study is partially available at https://doi.org/10.5281/zenodo.4787186.  s1 to s5 tables s1 to s4 data files s1 and s2 view/request a protocol for this paper from bio-protocol.",NA,TRUE,FALSE,"open_data",163,FALSE,TRUE,TRUE,2,1,0
"103",30,"the netherlands","leiden umc","pharmacology","10.2217/pgs-2021-0093","candidate","na","no",2022,"towards solving the missing heritability in pharmacogenomics","https://hdl.handle.net/1887/3250515","hybrid","1462-2416,1744-8042","Pharmacogenomics","Future Medicine Ltd","27/09/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"104",31,"the netherlands","leiden umc","oncology","10.1016/j.jgo.2019.02.006","candidate","na","no",2021,"a multidisciplinary approach to improve treatment strategies for patients with hepatic or pancreatic cancer","https://hdl.handle.net/1887/3244234","closed","1879-4068","Journal of Geriatric Oncology","Elsevier BV","1/7/19",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"105",31,"the netherlands","leiden umc","oncology","10.1002/bjs.10828","candidate","na","no",2021,"a multidisciplinary approach to improve treatment strategies for patients with hepatic or pancreatic cancer","https://hdl.handle.net/1887/3244235","closed","0007-1323,1365-2168","British Journal of Surgery","Oxford University Press (OUP)","22/02/2018",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"106",32,"the netherlands","leiden umc","hearing loss","10.1097/AUD.0000000000000901","candidate","na","no",2022,"opportunities within and after rehabilitation for patients with hearing loss","https://hdl.handle.net/1887/3304031","hybrid","1538-4667","Ear & Hearing","Ovid Technologies (Wolters Kluwer Health)","22/06/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"107",32,"the netherlands","leiden umc","hearing loss","10.1093/deafed/enab008","candidate","na","no",2022,"opportunities within and after rehabilitation for patients with hearing loss","https://hdl.handle.net/1887/3304032","hybrid","1081-4159,1465-7325","The Journal of Deaf Studies and Deaf Education","Oxford University Press (OUP)","19/04/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"108",32,"the netherlands","leiden umc","hearing loss","10.1016/j.ijporl.2019.109701","candidate","na","no",2022,"opportunities within and after rehabilitation for patients with hearing loss","https://hdl.handle.net/1887/3304029","green","0165-5876","International Journal of Pediatric Otorhinolaryngology","Elsevier BV","1/1/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"109",32,"the netherlands","leiden umc","hearing loss","10.1097/MAO.0000000000002306","candidate","na","no",2022,"opportunities within and after rehabilitation for patients with hearing loss","https://hdl.handle.net/1887/3304030","closed","1531-7129,1537-4505","Otology & Neurotology","Ovid Technologies (Wolters Kluwer Health)","1/8/19",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,0
"110",33,"the netherlands","leiden umc","biomedical data science","10.1002/bimj.201900367","candidate","na","no",2021,"statistical methods for frailty models: studies on old-age mortality and recurrent events","https://hdl.handle.net/1887/3243966","hybrid","0323-3847,1521-4036","Biometrical Journal","Wiley","14/06/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
