pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1007/s00330-021-08364-0,candidate,na,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277045
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1183/23120541.00719-2020,candidate,na,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277046
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1016/j.thromres.2021.08.012,candidate,na,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277047
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1016/j.ejim.2021.07.001,candidate,na,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277048
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1136/thoraxjnl-2020-216324,candidate,na,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277049
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1016/j.thromres.2020.03.020,candidate,na,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277050
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1371/journal.pone.0232354,candidate,na,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277051
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1056/NEJMoa1813865,supervisor,last,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277052
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1001/jamainternmed.2019.7428,supervisor,last,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277053
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1002/rth2.12496,supervisor,last,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277054
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1016/j.thromres.2018.05.013,supervisor,last,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277055
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1016/j.thromres.2020.12.019,supervisor,last,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277056
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1055/s-0040-1713683,supervisor,last,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277057
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1016/j.ijcha.2021.100763,supervisor,last,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277058
14,gudula j a m boon,menno v huisman,the netherlands,leiden umc,pulmonary embolism,10.1111/jth.14226,supervisor,first,no,2022,the aftermath of acute pulmonary embolism: approach to persistent functional limitations,https://hdl.handle.net/1887/3277060
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.3389/fnut.2021.583125,candidate,na,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277065
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1017/S1368980020004280,candidate,na,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277066
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1186/s12889-020-08611-x,candidate,na,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277067
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1186/s12939-019-1077-0,candidate,na,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277068
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1007/s00394-018-1651-z,candidate,na,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277069
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1210/clinem/dgab433,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277070
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.3389/fpsyg.2021.678513,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277071
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1542/peds.2018-3933,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277072
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1097/CEJ.0000000000000650,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277073
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1007/s00394-019-01985-8,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277074
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1017/S0007114519000072,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277075
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1016/j.clnu.2016.11.019,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277077
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1007/s10654-020-00627-2,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277078
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1016/j.clnu.2017.01.013,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277079
15,laura a van der velde,jessica c kiefte-de jong,the netherlands,leiden umc,diet quality,10.1053/j.gastro.2018.02.024,supervisor,last,no,2022,"food insecurity, dietary quality and health in the netherlands",https://hdl.handle.net/1887/3277080
16,laura s van dam,cees van kooten,the netherlands,leiden umc,Autoimmune diseases,10.3389/fimmu.2020.566732,candidate,na,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275833
16,laura s van dam,cees van kooten,the netherlands,leiden umc,Autoimmune diseases,10.1093/ndt/gfaa066,candidate,na,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275834
16,laura s van dam,cees van kooten,the netherlands,leiden umc,Autoimmune diseases,10.1093/rheumatology/kez623,candidate,na,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275835
16,laura s van dam,cees van kooten,the netherlands,leiden umc,Autoimmune diseases,10.1002/eji.201646703,supervisor,last,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275837
16,laura s van dam,cees van kooten,the netherlands,leiden umc,Autoimmune diseases,10.1093/ndt/gfx286,supervisor,last,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275838
16,laura s van dam,cees van kooten,the netherlands,leiden umc,Autoimmune diseases,10.1016/j.jim.2020.112748,supervisor,last,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275839
16,laura s van dam,cees van kooten,the netherlands,leiden umc,Autoimmune diseases,10.1016/j.kint.2018.06.030,supervisor,last,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275840
17,erik r abels,wilco c peul,the netherlands,leiden umc,immunity,10.3390/ijms22031495,candidate,na,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275314
17,erik r abels,wilco c peul,the netherlands,leiden umc,immunity,10.1016/j.celrep.2019.08.036,candidate,na,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275315
17,erik r abels,wilco c peul,the netherlands,leiden umc,immunity,10.1007/s00701-019-04111-z,supervisor,last,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275317
17,erik r abels,wilco c peul,the netherlands,leiden umc,immunity,10.1177/1591019917710297,supervisor,last,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275319
17,erik r abels,wilco c peul,the netherlands,leiden umc,immunity,10.1089/neu.2016.4495,supervisor,last,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275320
17,erik r abels,wilco c peul,the netherlands,leiden umc,immunity,10.1177/1591019917699981,supervisor,last,no,2022,targeting autoimmunity in renal diseases: focus on neutrophil extracellular traps and autoreactive b-cells,https://hdl.handle.net/1887/3275321
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1097/AUD.0000000000001033,candidate,na,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275097
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1016/j.heares.2020.108037,candidate,na,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275098
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1097/AUD.0000000000001021,supervisor,last,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275100
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1097/AUD.0000000000001048,supervisor,last,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275101
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1097/AUD.0000000000000928,supervisor,last,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275102
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1017/S0305000918000387,supervisor,last,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275103
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1097/AUD.0000000000000901,supervisor,last,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275104
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1093/deafed/enab008,supervisor,last,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275105
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.1093/deafed/eny012,supervisor,last,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275106
18,yu dong,johan h m frijns,the netherlands,leiden umc,sensorineural hearing loss,10.3389/fneur.2021.676812,supervisor,last,no,2022,novel applications of objective measures in cochlear implants,https://hdl.handle.net/1887/3275107
19,tessa martherus,arjan b te pas,the netherlands,leiden umc,pediatrics,10.3389/fped.2021.777614,candidate,na,no,2022,physiological based cpap for preterm infants at birth,https://hdl.handle.net/1887/3274208
19,tessa martherus,arjan b te pas,the netherlands,leiden umc,pediatrics,10.1038/s41390-021-01647-8,candidate,na,no,2022,physiological based cpap for preterm infants at birth,https://hdl.handle.net/1887/3274209
19,tessa martherus,arjan b te pas,the netherlands,leiden umc,pediatrics,10.3389/fped.2020.584138,candidate,na,no,2022,physiological based cpap for preterm infants at birth,https://hdl.handle.net/1887/3274210
19,tessa martherus,arjan b te pas,the netherlands,leiden umc,pediatrics,10.1136/archdischild-2019-317729,candidate,na,no,2022,physiological based cpap for preterm infants at birth,https://hdl.handle.net/1887/3274211
